Course Code,Course Title,CRN,Section Type,Time,Days,Instructor,Method,Semester,Year,Time of Day,Duration of Class (minutes)
CS 377,Ethical Issues in Computing,36199.0,LCD,02:00 PM - 03:15 PM,TR,"Burton, E",Meet on campus,Fall,2023,afternoon,75.0
CS 377,Ethical Issues in Computing,44087.0,LCD,02:00 PM - 03:15 PM,TR,"Clayville, K",Meet on campus,Fall,2023,afternoon,75.0
CS 377,Ethical Issues in Computing,48691.0,LCD,03:30 PM - 04:45 PM,TR,"Clayville, K",Meet on campus,Fall,2023,afternoon,75.0
CS 377,Ethical Issues in Computing,48692.0,LCD,05:00 PM - 06:15 PM,TR,"Burton, E",Meet on campus,Fall,2023,evening,75.0
CS 377,Ethical Issues in Computing,38340.0,LCD,05:00 PM - 06:15 PM,TR,"Clayville, K",Meet on campus,Fall,2023,evening,75.0
CS 378,Framework-based Software Development for Hand-held Devices,47249.0,LCD,03:30 PM - 04:45 PM,TR,"Buy, U",Meet on campus,Fall,2023,afternoon,75.0
CS 394,Special Topics in Computer Science,44123.0,LCD,02:00 PM - 05:00 PM,R,"Hallenbeck, M",Meet on campus,Fall,2023,afternoon,180.0
CS 401,Computer Algorithms I,41675.0,LCD,09:30 AM - 10:45 AM,TR,"Lillis, J",On campus and online,Fall,2023,morning,75.0
CS 401,Computer Algorithms I,41676.0,LCD,09:30 AM - 10:45 AM,TR,"Lillis, J",On campus and online,Fall,2023,morning,75.0
CS 401,Computer Algorithms I,35218.0,LCD,11:00 AM - 12:15 PM,TR,"DasGupta, B",Meet on campus,Fall,2023,morning,75.0
CS 401,Computer Algorithms I,35219.0,LCD,11:00 AM - 12:15 PM,TR,"DasGupta, B",Meet on campus,Fall,2023,morning,75.0
CS 401,Computer Algorithms I,10669.0,LCD,02:00 PM - 02:50 PM,MWF,"Reyzin, L",On campus and online,Fall,2023,afternoon,50.0
CS 401,Computer Algorithms I,20262.0,LCD,02:00 PM - 02:50 PM,MWF,"Reyzin, L",On campus and online,Fall,2023,afternoon,50.0
CS 401,Computer Algorithms I,39067.0,LCD,02:00 PM - 03:15 PM,TR,"Sun, X",Meet on campus,Fall,2023,afternoon,75.0
CS 401,Computer Algorithms I,39068.0,LCD,02:00 PM - 03:15 PM,TR,"Sun, X",Meet on campus,Fall,2023,afternoon,75.0
CS 401,Computer Algorithms I,10671.0,LCD,05:00 PM - 06:15 PM,TR,"Grechanik, M",Meet on campus,Fall,2023,evening,75.0
CS 401,Computer Algorithms I,20264.0,LCD,05:00 PM - 06:15 PM,TR,"Grechanik, M",Meet on campus,Fall,2023,evening,75.0
CS 402,Algorithms in Practice,48827.0,LCD,12:00 PM - 12:50 PM,MWF,"Lillis, J",On campus and online,Fall,2023,afternoon,50.0
CS 402,Algorithms in Practice,48828.0,LCD,12:00 PM - 12:50 PM,MWF,"Lillis, J",On campus and online,Fall,2023,afternoon,50.0
CS 411,Artificial Intelligence I,10672.0,LCD,09:00 AM - 09:50 AM,MWF,"Gmytrasiewicz, P",Meet on campus,Fall,2023,morning,50.0
CS 411,Artificial Intelligence I,20266.0,LCD,09:00 AM - 09:50 AM,MWF,"Gmytrasiewicz, P",Meet on campus,Fall,2023,morning,50.0
CS 411,Artificial Intelligence I,42736.0,LCD,11:00 AM - 12:15 PM,TR,"Kash, I",Meet on campus,Fall,2023,morning,75.0
CS 411,Artificial Intelligence I,42737.0,LCD,11:00 AM - 12:15 PM,TR,"Kash, I",Meet on campus,Fall,2023,morning,75.0
CS 415,Computer Vision I,42844.0,LCD,03:30 PM - 04:45 PM,TR,"Ravi, S",Meet on campus,Fall,2023,afternoon,75.0
CS 415,Computer Vision I,42845.0,LCD,03:30 PM - 04:45 PM,TR,"Ravi, S",Meet on campus,Fall,2023,afternoon,75.0
CS 418,Introduction to Data Science,44033.0,LEC,11:00 AM - 12:15 PM,TR,"Medya, S",Meet on campus,Fall,2023,morning,75.0
CS 418,Introduction to Data Science,44034.0,LEC,11:00 AM - 12:15 PM,TR,"Medya, S",Meet on campus,Fall,2023,morning,75.0
CS 418,Introduction to Data Science,42738.0,LEC,02:00 PM - 02:50 PM,MWF,"Ziebart, B",Meet on campus,Fall,2023,afternoon,50.0
CS 418,Introduction to Data Science,42739.0,LEC,02:00 PM - 02:50 PM,MWF,"Ziebart, B",Meet on campus,Fall,2023,afternoon,50.0
CS 421,Natural Language Processing,43946.0,LEC,09:30 AM - 10:45 AM,TR,"Parde, N",Meet on campus,Fall,2023,morning,75.0
CS 421,Natural Language Processing,43947.0,LEC,09:30 AM - 10:45 AM,TR,"Parde, N",Meet on campus,Fall,2023,morning,75.0
CS 422,User Interface Design and Programming,47232.0,LCD,12:30 PM - 01:45 PM,TR,"Kerne, A",Meet on campus,Fall,2023,afternoon,75.0
CS 422,User Interface Design and Programming,47233.0,LCD,12:30 PM - 01:45 PM,TR,"Kerne, A",Meet on campus,Fall,2023,afternoon,75.0
CS 422,User Interface Design and Programming,44137.0,LCD,03:30 PM - 04:45 PM,TR,"Chattopadhyay, D",Meet on campus,Fall,2023,afternoon,75.0
CS 422,User Interface Design and Programming,44138.0,LCD,03:30 PM - 04:45 PM,TR,"Chattopadhyay, D",Meet on campus,Fall,2023,afternoon,75.0
CS 424,Visualization and Visual Analytics,33484.0,LCD,08:00 AM - 09:15 AM,TR,"Miranda, F",Meet on campus,Fall,2023,morning,75.0
CS 424,Visualization and Visual Analytics,33485.0,LCD,08:00 AM - 09:15 AM,TR,"Miranda, F",Meet on campus,Fall,2023,morning,75.0
CS 427,Creative Coding,48737.0,LCD,09:00 AM - 11:40 AM,W,"Johnson, A",Meet on campus,Fall,2023,morning,160.0
CS 427,Creative Coding,48738.0,LCD,09:00 AM - 11:40 AM,W,"Johnson, A",Meet on campus,Fall,2023,morning,160.0
CS 427,Creative Coding,48739.0,LCD,01:00 PM - 03:40 PM,W,"Johnson, A",Meet on campus,Fall,2023,afternoon,160.0
CS 427,Creative Coding,48740.0,LCD,01:00 PM - 03:40 PM,W,"Johnson, A",Meet on campus,Fall,2023,afternoon,160.0
CS 440,Software Engineering I,38984.0,LCD,01:00 PM - 01:50 PM,MWF,"Bell, J",Meet on campus,Fall,2023,afternoon,50.0
CS 440,Software Engineering I,38985.0,LCD,01:00 PM - 01:50 PM,MWF,"Bell, J",Meet on campus,Fall,2023,afternoon,50.0
CS 441,Engineering Distributed Objects For Cloud Computing,39826.0,LCD,02:00 PM - 03:15 PM,TR,"Grechanik, M",Meet on campus,Fall,2023,afternoon,75.0
CS 441,Engineering Distributed Objects For Cloud Computing,39827.0,LCD,02:00 PM - 03:15 PM,TR,"Grechanik, M",Meet on campus,Fall,2023,afternoon,75.0
CS 450,Introduction to Networking,10677.0,LEC,02:00 PM - 03:15 PM,TR,"Vamanan, B",Meet on campus,Fall,2023,afternoon,75.0
CS 450,Introduction to Networking,20271.0,LEC,02:00 PM - 03:15 PM,TR,"Vamanan, B",Meet on campus,Fall,2023,afternoon,75.0
CS 461,Operating Systems Design and Implementation,42521.0,LCD,12:00 PM - 12:50 PM,MWF,"Eriksson, J",Meet on campus,Fall,2023,afternoon,50.0
CS 461,Operating Systems Design and Implementation,43861.0,LCD,12:00 PM - 12:50 PM,MWF,"Eriksson, J",Meet on campus,Fall,2023,afternoon,50.0
CS 466,Computer Architecture,28472.0,LCD,11:00 AM - 12:15 PM,TR,"Zhu, Z",Meet on campus,Fall,2023,morning,75.0
CS 466,Computer Architecture,28473.0,LCD,11:00 AM - 12:15 PM,TR,"Zhu, Z",Meet on campus,Fall,2023,morning,75.0
CS 468,Network Security,48670.0,LEC,04:30 PM - 05:45 PM,MW,"Polakis, J",Meet on campus,Fall,2023,afternoon,75.0
CS 468,Network Security,48671.0,LEC,04:30 PM - 05:45 PM,MW,"Polakis, J",Meet on campus,Fall,2023,afternoon,75.0
CS 474,Object-Oriented Languages and Environments,38902.0,LCD,12:30 PM - 01:45 PM,TR,"Buy, U",Meet on campus,Fall,2023,afternoon,75.0
CS 474,Object-Oriented Languages and Environments,38903.0,LCD,12:30 PM - 01:45 PM,TR,"Buy, U",Meet on campus,Fall,2023,afternoon,75.0
CS 476,Programming Language Design,42740.0,LCD,10:00 AM - 10:50 AM,MWF,"Mansky, W",Meet on campus,Fall,2023,morning,50.0
CS 476,Programming Language Design,42741.0,LCD,10:00 AM - 10:50 AM,MWF,"Mansky, W",Meet on campus,Fall,2023,morning,50.0
CS 480,Database Systems,10682.0,LCD,01:00 PM - 01:50 PM,MWF,"Kumar, s",Meet on campus,Fall,2023,afternoon,50.0
CS 480,Database Systems,13947.0,LCD,01:00 PM - 01:50 PM,MWF,"Kumar, s",Meet on campus,Fall,2023,afternoon,50.0
CS 480,Database Systems,41677.0,LCD,05:00 PM - 06:15 PM,TR,"Asudeh, A",Meet on campus,Fall,2023,evening,75.0
CS 480,Database Systems,41678.0,LCD,05:00 PM - 06:15 PM,TR,"Asudeh, A",Meet on campus,Fall,2023,evening,75.0
CS 483,Big Data Mining,48742.0,LCD,03:30 PM - 04:45 PM,TR,"Cheng, L",Meet on campus,Fall,2023,afternoon,75.0
CS 483,Big Data Mining,48743.0,LCD,03:30 PM - 04:45 PM,TR,"Cheng, L",Meet on campus,Fall,2023,afternoon,75.0
CS 484,Secure Web Application Development,46593.0,LCD,03:00 PM - 04:15 PM,MW,"Kanich, C",Meet on campus,Fall,2023,afternoon,75.0
CS 484,Secure Web Application Development,46594.0,LCD,03:00 PM - 04:15 PM,MW,"Kanich, C",Meet on campus,Fall,2023,afternoon,75.0
CS 487,Building Secure Computer Systems,28124.0,LCD,03:00 PM - 04:15 PM,MW,"Wang, X",Meet on campus,Fall,2023,afternoon,75.0
CS 487,Building Secure Computer Systems,28125.0,LCD,03:00 PM - 04:15 PM,MW,"Wang, X",Meet on campus,Fall,2023,afternoon,75.0
CS 488,Introduction to Cryptography,48841.0,LEC,09:30 AM - 10:45 AM,MW,"Chakraborti, A",Meet on campus,Fall,2023,morning,75.0
CS 488,Introduction to Cryptography,48842.0,LEC,09:30 AM - 10:45 AM,MW,"Chakraborti, A",Meet on campus,Fall,2023,morning,75.0
CS 491,Seminar,39059.0,LCD,ARRANGED,,"Di Eugenio, B",Meet on campus,Fall,2023,unknown,
CS 499,Professional Development Seminar,32402.0,LCD,ARRANGED,,"Bell, J",On campus and online,Fall,2023,unknown,
CS 501,Computer Algorithms II,34850.0,LCD,05:00 PM - 06:15 PM,TR,"Sintos, S",Meet on campus,Fall,2023,evening,75.0
CS 505,Computability and Complexity Theory,48674.0,LCD,12:30 PM - 01:45 PM,TR,"Sidiropoulos, A",Meet on campus,Fall,2023,afternoon,75.0
CS 506,An Introduction to Quantum Computing,47565.0,LEC,02:00 PM - 03:15 PM,TR,"DasGupta, B",Meet on campus,Fall,2023,afternoon,75.0
CS 514,Applied Artificial Intelligence,22882.0,LCD,10:00 AM - 10:50 AM,MWF,"Gmytrasiewicz, P",Meet on campus,Fall,2023,morning,50.0
CS 515,Advanced Computer Vision,48741.0,LCD,03:30 PM - 04:45 PM,TR,"Tang, W",Meet on campus,Fall,2023,afternoon,75.0
CS 520,Causal Inference and Learning,45269.0,LCD,11:00 AM - 12:15 PM,TR,"Zheleva, E",Meet on campus,Fall,2023,morning,75.0
CS 522,Human-Computer Interaction,37373.0,LCD,09:30 AM - 10:45 AM,TR,"Soni, N",Meet on campus,Fall,2023,morning,75.0
CS 529,Visual Data Science,43565.0,LCD,02:00 PM - 03:15 PM,TR,"Marai, G",Meet on campus,Fall,2023,afternoon,75.0
CS 532,Advanced Topics in Natural Language Processing,48790.0,LCD,02:00 PM - 03:15 PM,TR,"Shweta, S",Meet on campus,Fall,2023,afternoon,75.0
CS 559,Neural Networks,25622.0,LCD,09:30 AM - 10:45 AM,TR,"Koyuncu, E",Meet on campus,Fall,2023,morning,75.0
CS 565,Physical Design Automation,28478.0,LCD,02:00 PM - 03:15 PM,TR,"Dutt, S",Meet on campus,Fall,2023,afternoon,75.0
CS 583,Data Mining and Text Mining,30286.0,LCD,12:30 PM - 01:45 PM,TR,"Liu, B",Meet on campus,Fall,2023,afternoon,75.0
CS 584,Advanced Data Mining,33487.0,LEC,09:30 AM - 10:45 AM,TR,"Yu, P",Meet on campus,Fall,2023,morning,75.0
CS 590,Research Methods in Computer Science,45284.0,LCD,04:30 PM - 05:45 PM,MW,"Di Eugenio, B",Meet on campus,Fall,2023,afternoon,75.0
CS 594,Special Topics,27441.0,LCD,11:00 AM - 12:15 PM,TR,"Michaelis, J",Meet on campus,Fall,2023,morning,75.0
CS 107,Introduction to Computing and Programming,17412.0,LEC - AL1,11:00 AM - 11:50 AM,MWF,"Bell, J",Meet on campus,Spring,2024,morning,50.0
CS 109,Programming for Engineers with MatLab,44904.0,LCD - AS1,09:00 AM - 09:50 AM,MW,"Theys, M",Meet on campus,Spring,2024,morning,50.0
CS 109,Programming for Engineers with MatLab,44905.0,LCD - AS2,10:00 AM - 10:50 AM,MW,"Theys, M",Meet on campus,Spring,2024,morning,50.0
CS 111,Program Design I,34013.0,LCD - AS1,09:00 AM - 09:50 AM,MWF,"Reckinger, S",Meet on campus,Spring,2024,morning,50.0
CS 111,Program Design I,39369.0,LCD - AS2,01:00 PM - 01:50 PM,MWF,"Hayes, D",Meet on campus,Spring,2024,afternoon,50.0
CS 111,Program Design I,40575.0,LCD - AS3,02:00 PM - 02:50 PM,MWF,"Hayes, D",Meet on campus,Spring,2024,afternoon,50.0
CS 113,Program Design I in the Context of Law and Public Policy,45612.0,LCD - AL1,03:30 PM - 04:45 PM,TR,"Sloan, R",Meet on campus,Spring,2024,afternoon,75.0
CS 141,Program Design II,34447.0,LCD - AS1,03:00 PM - 03:50 PM,MWF,"Rooshenas, P",Meet on campus,Spring,2024,afternoon,50.0
CS 141,Program Design II,40571.0,LCD - BS,02:00 PM - 02:50 PM,MWF,"Hodges, M",Meet on campus,Spring,2024,afternoon,50.0
CS 151,Mathematical Foundations of Computing,34014.0,LEC - AL1,01:00 PM - 01:50 PM,MWF,"Katok, Z",Meet on campus,Spring,2024,afternoon,50.0
CS 151,Mathematical Foundations of Computing,40572.0,LEC - AL2,03:00 PM - 03:50 PM,MWF,"Bello Lander, G",Meet on campus,Spring,2024,afternoon,50.0
CS 211,Programming Practicum,47008.0,LCD - AS1,10:00 AM - 10:50 AM,WF,"Koehler, A",Meet on campus,Spring,2024,morning,50.0
CS 211,Programming Practicum,47009.0,LCD - AS2,04:00 PM - 04:50 PM,WF,"Reckinger, S",Meet on campus,Spring,2024,afternoon,50.0
CS 251,Data Structures,34460.0,LCD - AS1,09:00 AM - 09:50 AM,MWF,"Dey, D",Meet on campus,Spring,2024,morning,50.0
CS 251,Data Structures,40573.0,LCD - AS2,10:00 AM - 10:50 AM,MWF,"Ordentlich, E",Meet on campus,Spring,2024,morning,50.0
CS 261,Machine Organization,47017.0,LCD - AS,03:30 PM - 04:45 PM,TR,"Diaz Herrera, D",Meet on campus,Spring,2024,afternoon,75.0
CS 277,Technical and Professional Communication in Computer Science,47010.0,LCD - AS,10:00 AM - 10:50 AM,M,"Carson, J; Cranch, C",Meet on campus,Spring,2024,morning,50.0
CS 294,Special Topics in Computer Science,43541.0,LCD,04:00 PM - 05:50 PM,W,"Cranch, C",Meet on campus,Spring,2024,afternoon,110.0
CS 294,Special Topics in Computer Science,47600.0,LCD,04:00 PM - 05:50 PM,T,"Cranch, C",Meet on campus,Spring,2024,afternoon,110.0
CS 301,Languages and Automata,17422.0,LEC - AL1,05:00 PM - 06:15 PM,TR,"Ibrahim, O",Meet on campus,Spring,2024,evening,75.0
CS 341,Programming Language Design and Implementation,34723.0,LCD,09:30 AM - 10:45 AM,TR,"Kidane, E",Meet on campus,Spring,2024,morning,75.0
CS 341,Programming Language Design and Implementation,41552.0,LCD,11:00 AM - 12:15 PM,TR,"Kidane, E",Meet on campus,Spring,2024,morning,75.0
CS 342,Software Design,35976.0,LCD,05:00 PM - 06:15 PM,TR,"McCarty, E",Meet on campus,Spring,2024,evening,75.0
CS 351,Advanced Data Structure Practicum,46812.0,LCD,11:00 AM - 11:50 AM,MWF,"Lillis, J",Meet online at set times,Spring,2024,morning,50.0
CS 361,Systems Programming,47018.0,LCD - AS,02:00 PM - 03:15 PM,TR,"Maratos, G",Meet on campus,Spring,2024,afternoon,75.0
CS 362,Computer Design,47019.0,LCD - AS,11:00 AM - 12:15 PM,TR,"Troy, P",Meet on campus,Spring,2024,morning,75.0
CS 377,Ethical Issues in Computing,41965.0,LCD,ARRANGED,,"Clayville, K",Online with deadlines,Spring,2024,unknown,
CS 377,Ethical Issues in Computing,47309.0,LCD,ARRANGED,,"Clayville, K",Online with deadlines,Spring,2024,unknown,
CS 377,Ethical Issues in Computing,36312.0,LCD,09:30 AM - 10:45 AM,TR,"Burton, E",Meet on campus,Spring,2024,morning,75.0
CS 377,Ethical Issues in Computing,38111.0,LCD,11:00 AM - 12:15 PM,TR,"Clayville, K",Meet on campus,Spring,2024,morning,75.0
CS 377,Ethical Issues in Computing,40663.0,LCD,12:30 PM - 01:45 PM,TR,"Burton, E",Meet on campus,Spring,2024,afternoon,75.0
CS 377,Ethical Issues in Computing,41964.0,LCD,02:00 PM - 03:15 PM,TR,"Burton, E",Meet on campus,Spring,2024,afternoon,75.0
CS 377,Ethical Issues in Computing,47308.0,LCD,03:30 PM - 04:45 PM,TR,"Burton, E",Meet on campus,Spring,2024,afternoon,75.0
CS 377,Ethical Issues in Computing,39374.0,LCD,05:00 PM - 06:15 PM,TR,"Clayville, K",Meet on campus,Spring,2024,evening,75.0
CS 378,Framework-based Software Development for Hand-held Devices,45596.0,LCD,09:30 AM - 10:45 AM,TR,"Hallenbeck, M",Meet on campus,Spring,2024,morning,75.0
CS 401,Computer Algorithms I,43262.0,LCD,09:30 AM - 10:45 AM,TR,"Sidiropoulos, A",Meet on campus,Spring,2024,morning,75.0
CS 401,Computer Algorithms I,43263.0,LCD,09:30 AM - 10:45 AM,TR,"Sidiropoulos, A",Meet on campus,Spring,2024,morning,75.0
CS 401,Computer Algorithms I,17454.0,LCD,11:00 AM - 11:50 AM,MWF,"Adrovic, D; Turan, G",Meet on campus,Spring,2024,morning,50.0
CS 401,Computer Algorithms I,20665.0,LCD,11:00 AM - 11:50 AM,MWF,"Adrovic, D; Turan, G",Meet on campus,Spring,2024,morning,50.0
CS 401,Computer Algorithms I,17455.0,LCD,12:30 PM - 01:45 PM,TR,"Lillis, J",On campus and online,Spring,2024,afternoon,75.0
CS 401,Computer Algorithms I,20667.0,LCD,12:30 PM - 01:45 PM,TR,"Lillis, J",On campus and online,Spring,2024,afternoon,75.0
CS 401,Computer Algorithms I,43452.0,LCD,12:30 PM - 01:45 PM,TR,"Sun, X",Meet on campus,Spring,2024,afternoon,75.0
CS 401,Computer Algorithms I,43453.0,LCD,12:30 PM - 01:45 PM,TR,"Sun, X",Meet on campus,Spring,2024,afternoon,75.0
CS 401,Computer Algorithms I,41266.0,LCD,05:00 PM - 06:15 PM,MW,"DasGupta, B",Meet on campus,Spring,2024,evening,75.0
CS 401,Computer Algorithms I,41267.0,LCD,05:00 PM - 06:15 PM,MW,"DasGupta, B",Meet on campus,Spring,2024,evening,75.0
CS 407,Economics and Computation,44387.0,LEC,09:30 AM - 10:45 AM,TR,"Kash, I",Meet on campus,Spring,2024,morning,75.0
CS 407,Economics and Computation,44388.0,LEC,09:30 AM - 10:45 AM,TR,"Kash, I",Meet on campus,Spring,2024,morning,75.0
CS 411,Artificial Intelligence I,44910.0,LCD,11:00 AM - 11:50 AM,MWF,"Gmytrasiewicz, P",Meet on campus,Spring,2024,morning,50.0
CS 411,Artificial Intelligence I,44911.0,LCD,11:00 AM - 11:50 AM,MWF,"Gmytrasiewicz, P",Meet on campus,Spring,2024,morning,50.0
CS 411,Artificial Intelligence I,38549.0,LCD,02:00 PM - 03:15 PM,TR,"Kash, I",Meet on campus,Spring,2024,afternoon,75.0
CS 411,Artificial Intelligence I,38550.0,LCD,02:00 PM - 03:15 PM,TR,"Kash, I",Meet on campus,Spring,2024,afternoon,75.0
CS 418,Introduction to Data Science,41110.0,LEC,02:00 PM - 03:15 PM,MW,"Zheleva, E",Meet on campus,Spring,2024,afternoon,75.0
CS 418,Introduction to Data Science,41111.0,LEC,02:00 PM - 03:15 PM,MW,"Zheleva, E",Meet on campus,Spring,2024,afternoon,75.0
CS 418,Introduction to Data Science,43230.0,LEC,03:30 PM - 04:45 PM,TR,"Medya, S",Meet on campus,Spring,2024,afternoon,75.0
CS 418,Introduction to Data Science,43231.0,LEC,03:30 PM - 04:45 PM,TR,"Medya, S",Meet on campus,Spring,2024,afternoon,75.0
CS 421,Natural Language Processing,28653.0,LEC,03:30 PM - 04:45 PM,MW,"Di Eugenio, B",Meet on campus,Spring,2024,afternoon,75.0
CS 421,Natural Language Processing,28654.0,LEC,03:30 PM - 04:45 PM,MW,"Di Eugenio, B",Meet on campus,Spring,2024,afternoon,75.0
CS 422,User Interface Design and Programming,19650.0,LCD,09:30 AM - 10:45 AM,MW,"Kerne, A",Meet on campus,Spring,2024,morning,75.0
CS 422,User Interface Design and Programming,20669.0,LCD,09:30 AM - 10:45 AM,MW,"Kerne, A",Meet on campus,Spring,2024,morning,75.0
CS 422,User Interface Design and Programming,47020.0,LCD,02:00 PM - 03:15 PM,TR,"Soni, N",Meet on campus,Spring,2024,afternoon,75.0
CS 422,User Interface Design and Programming,47021.0,LCD,02:00 PM - 03:15 PM,TR,"Soni, N",Meet on campus,Spring,2024,afternoon,75.0
CS 425,Computer Graphics I,44389.0,LCD - AS1,08:00 AM - 09:15 AM,T,"Miranda, F",Meet on campus,Spring,2024,morning,75.0
CS 425,Computer Graphics I,44391.0,LCD - AS2,08:00 AM - 09:15 AM,T,"Miranda, F",Meet on campus,Spring,2024,morning,75.0
CS 426,Video Game Design and Development,27145.0,LCD,10:00 AM - 12:30 PM,W,"Marai, G",Meet on campus,Spring,2024,morning,150.0
CS 426,Video Game Design and Development,27146.0,LCD,10:00 AM - 12:30 PM,W,"Marai, G",Meet on campus,Spring,2024,morning,150.0
CS 440,Software Engineering I,29904.0,LCD,01:00 PM - 01:50 PM,MWF,"Bell, J",Meet on campus,Spring,2024,afternoon,50.0
CS 440,Software Engineering I,29905.0,LCD,01:00 PM - 01:50 PM,MWF,"Bell, J",Meet on campus,Spring,2024,afternoon,50.0
CS 442,Software Engineering II,33785.0,LEC,02:00 PM - 02:50 PM,MWF,"Bell, J",Meet on campus,Spring,2024,afternoon,50.0
CS 442,Software Engineering II,33786.0,LEC,02:00 PM - 02:50 PM,MWF,"Bell, J",Meet on campus,Spring,2024,afternoon,50.0
CS 450,Introduction to Networking,17432.0,LEC,11:00 AM - 12:15 PM,TR,"Vamanan, B",Meet on campus,Spring,2024,morning,75.0
CS 450,Introduction to Networking,19163.0,LEC,11:00 AM - 12:15 PM,TR,"Vamanan, B",Meet on campus,Spring,2024,morning,75.0
CS 454,Principles of Concurrent Programming,45709.0,LCD,11:00 AM - 12:15 PM,TR,"Ganchinho de Pina, L",Meet on campus,Spring,2024,morning,75.0
CS 454,Principles of Concurrent Programming,45710.0,LCD,11:00 AM - 12:15 PM,TR,"Ganchinho de Pina, L",Meet on campus,Spring,2024,morning,75.0
CS 463,Systems Performance and Concurrent Computing,44396.0,LEC,05:00 PM - 06:15 PM,TR,"Eriksson, J",Meet on campus,Spring,2024,evening,75.0
CS 463,Systems Performance and Concurrent Computing,44397.0,LEC,05:00 PM - 06:15 PM,TR,"Eriksson, J",Meet on campus,Spring,2024,evening,75.0
CS 466,Computer Architecture,26694.0,LCD,09:30 AM - 10:45 AM,TR,,Meet on campus,Spring,2024,morning,75.0
CS 466,Computer Architecture,26695.0,LCD,09:30 AM - 10:45 AM,TR,,Meet on campus,Spring,2024,morning,75.0
CS 472,Provably Correct Programming,47406.0,LCD,02:00 PM - 03:15 PM,MW,"Mansky, W",Meet on campus,Spring,2024,afternoon,75.0
CS 472,Provably Correct Programming,47407.0,LCD,02:00 PM - 03:15 PM,MW,"Mansky, W",Meet on campus,Spring,2024,afternoon,75.0
CS 473,Compiler Design,39849.0,LCD,03:30 PM - 04:45 PM,TR,"Solworth, J",Meet on campus,Spring,2024,afternoon,75.0
CS 473,Compiler Design,39850.0,LCD,03:30 PM - 04:45 PM,TR,"Solworth, J",Meet on campus,Spring,2024,afternoon,75.0
CS 474,Object-Oriented Languages and Environments,38616.0,LCD,03:30 PM - 04:45 PM,MW,"Buy, U",Meet on campus,Spring,2024,afternoon,75.0
CS 474,Object-Oriented Languages and Environments,38617.0,LCD,03:30 PM - 04:45 PM,MW,"Buy, U",Meet on campus,Spring,2024,afternoon,75.0
CS 478,Software Development for Mobile Platforms,37633.0,LCD,12:30 PM - 01:45 PM,MW,"Buy, U",Meet on campus,Spring,2024,afternoon,75.0
CS 478,Software Development for Mobile Platforms,37634.0,LCD,12:30 PM - 01:45 PM,MW,"Buy, U",Meet on campus,Spring,2024,afternoon,75.0
CS 480,Database Systems,17438.0,LCD,11:00 AM - 12:15 PM,MW,"Hayes, D",Meet on campus,Spring,2024,morning,75.0
CS 480,Database Systems,19171.0,LCD,11:00 AM - 12:15 PM,MW,"Hayes, D",Meet on campus,Spring,2024,morning,75.0
